id,exclude,type,query,text
3401785650,,grid,Merrimac Street,"Grid Series, Taken from Intersecting Points of Map, Merrimac Street"
3401883808,,grid,"Nashua Street, Facing Northeast towards Railway Bridge","Grid Series, Taken from Intersecting Points of Map, Nashua Street, Facing Northeast towards Railway Bridge"
3401817122,,grid,"Plympton Street, 2:15 P.M. Holy Cross Cathedral in Background","Grid Series, Taken from Intersecting Points of Map, Plympton Street, 2:15 P.M. Holy Cross Cathedral in Background"
3401919154,,grid,"Plympton Street, Holy Cross Cathedral in Background","Grid Series, Taken from Intersecting Points of Map, Plympton Street, Holy Cross Cathedral in Background"
3401033429,,grid,Public Alley 45 at Fairfield Street,"Grid Series, Taken from Intersecting Points of Map, Public Alley 45 at Fairfield Street"
3401033117,,grid,"Purchase Street, Construction Site","Grid Series, Taken from Intersecting Points of Map, Purchase Street, Construction Site"
3401134343,,grid,"Railroad Tracks, South Boston","Grid Series, Taken from Intersecting Points of Map, Railroad Tracks, South Boston"
3401918454,,grid,Rowes Wharf,"Grid Series, Taken from Intersecting Points of Map, Rowes Wharf"
3401012435,,grid,"Rutland Street, 1:50 P.M.","Grid Series, Taken from Intersecting Points of Map, Rutland Street, 1:50 P.M."
3401870310,,grid,"Shawmut Avenue, 1:35 P.M.","Grid Series, Taken from Intersecting Points of Map, Shawmut Avenue, 1:35 P.M."
3401013473,,grid,"Stoughton Street, 2:05 P.M.","Grid Series, Taken from Intersecting Points of Map, Stoughton Street, 2:05 P.M."
3401079913,,grid,"Stoughton Street, 2:15 P.M.","Grid Series, Taken from Intersecting Points of Map, Stoughton Street, 2:15 P.M."
3401817862,,grid,"Upton Street, Townhouses, 2:05 P.M.","Grid Series, Taken from Intersecting Points of Map, Upton Street, Townhouses, 2:05 P.M."
3401033961,,grid,"View of Broadway Bridge from Albany Street, 3:20 P.M.","Grid Series, Taken from Intersecting Points of Map, View of Broadway Bridge from Albany Street, 3:20 P.M."
3401114895,,grid,"Warren Bridge, Overpass","Grid Series, Taken from Intersecting Points of Map, Warren Bridge, Overpass"
3440954527,,,,"Handicapped Operators Only Signs, Joy Street, Beacon Hill"
3423371663,,,,"Hanover Street and Washington Street, Adam Hats Store"
3384689605,,,,"Harvard Bridge, Aerial View of Entire Span, Looking Southeast over Bridge to Boston from Roof of Ashdown House, One of its Cupolas with a Weathervane in Foreground"
3421530368,,,,"Hanover Street facing Haymarket Square, 11:15 A.M."
3424179280,,,,"Hanover Street, Arrow Sales Company and Uniform Store"
3423290219,,,,"Hanover Street, Door Scribbling, 11:30 A.M."
3423371533,,,,"Hanover Street, Stores and Restaurants"
3423371169,,,,"Harrison Avenue, Blacker & Shepard Company Lumber"
3385503680,,,,"Harvard Bridge, on Sidewalk Looking South toward Boston along Roadway, Railings and Lamp Posts, 3:00 - 4:30 P.M."
3385516158,,,,"Harvard Bridge, on Sidewalk Looking South toward Boston along Roadway, Side Railings, Street Lights Suspend Wires across and along Massachusetts Avenue, 3:00 - 4:30 P.M."
3385503942,,,,"Harvard Bridge, on Sidewalk Looking South toward Boston along Roadway, Side Railings, Street Lights with Cast Iron Scrollwork Corners"
3385503818,,,,"Harvard Bridge, on Sidewalk Looking South toward Boston along Roadway, Side Railings, Street Lights with Cast Iron Scrollwork Corners, 3:00 - 4:30 P.M."
3385504564,,,,"Harvard Bridge, on Sidewalk Looking South toward Boston along Roadway, Side Railings, Street Lights with Cast Iron Scrollwork Corners, Suspend Wires across and along Massachusetts Avenue, 3:00 - 4:30 P.M."
3384689287,,,,"Harvard Bridge, on Sidewalk Looking South toward Boston along Roadway, Side Railings, Street Lights, Storrow Drive Next Right Sign over Roadway, 3:00 - 4:30 P.M."
3385504286,,,,"Harvard Bridge, on Sidewalk Looking South toward Boston along Roadway, Side Railings, Street Lights, Storrow Drive Next Right Sign over Roadway, 3:00 - 4:30 P.M."
3385516348,,,,"Harvard Bridge, on Sidewalk near Boston, Looking South at Back Bay Neighborhood, Massachusetts Avenue and Storrow Drive, 3:00 - 4:30 P.M."
3385516512,,,,"Harvard Bridge, on Sidewalk near Boston, Looking Southeast, across Massachusetts Avenue at Mount Vernon Church and Back Bay Neighborhood"
3441039095,,,,Harvard Square Subway Station
3441853028,,,,Harvard Square Subway Station
3441852660,,,,Harvard Square Subway Station Entrance
3441039413,,,,"Harvard Square Subway Station Entrance, with Escalator"
3441039993,,,,"Harvard Square Subway Station, Entrance Stairwell, with Harvard University Visible Through Windows"
3441039745,,,,"Harvard Square Subway Station, Exit Stairwell, Harvard University Visible through Windows"
3441853378,,,,"Harvard Square Subway Station, Interior with Bundles of Newspapers"
3441853682,,,,"Harvard Square Subway Station, Stairwell To Boston Train Platform"
3404799942,,,,Haymarket Butcher Shops
3402180566,,,,"Headstone, Boston Common Cemetery, Benjamin I. Champney, Died 1802 at 11 Months"
3403710401,,,,"Headstone, Boston Common Cemetery, James Landrigan, Died December 11, 1807 at 38 Years"
3402179370,,,,"Headstone, Boston Common Cemetery, James Waterman 1770-1798"
3402180278,,,,"Headstone, Boston Common Cemetery, John H. Schaffer, Died 1804 at 13 Months"
3403710189,,,,"Headstone, Boston Commons Cemetery, Thomas Walsh, Died September 12, 1803 at 26 Years"
3402120580,,,,"Headstone, Capt. Nicholas Gardner, Died June 13th, 1782"
3404537438,,,,"Headstone, Caroli Cutter, Died 1829"
3401375715,,,,"Headstone, Cross Design, Corneila Torrey Faxton, 1817-1886"
3402119646,,,,"Headstone, The Remains of Capt. Edward Merrett"
3403697661,,,,"Headstones, 'Father,' 'Mother'"
3403697505,,,,"Headstones, 'Julia,' 'Father,' 'Mother,' 'Auntie'"
3403844327,,,,"Highway Approach, Logan Airport"
3424064598,,,,Hopscotch Scribbling
3421429620,,,,Horse Harnessed to Wagon
3423531085,,,,"Hotel Kenmore Entrance, Night, Kenmore Square"
3420675653,,,,"Howard Johnson's, Commonwealth Avenue at Boston University Bridge"
3489120827,,,,"í‰ South Facades, Boylston Street, Plotkin Bros. Store"
3489103383,,,,"í‰ South Facades, Boylston Street, Wapole Brothers Inc."
3403860571,,,,"Infant in Stroller, Paul Revere Mall"
3441054707,,,,"Information Sign with Listings of Destinations, Park Street Subway Station, Interior"
3403826137,,,,"International Airlines Building, Logan Airport, 1:00 P.M. to 3:00 P.M."
3403773353,,interview,"Arlington Street between Boylston and Newbury Streets, Parking Area, Neal's (Clothing Store) at Right","Interview Series, Arlington Street between Boylston and Newbury Streets, Parking Area, Neal's (Clothing Store) at Right"
3403773501,,interview,,"Interview Series, Arlington Street between Boylston and Newbury Streets, Shoe Window Display on Corner"
3403773663,,interview,,"Interview Series, Arlington Street between Boylston and Newbury Streets, Store Window Displays, Ida Claire and Esther Dorothy, Inc."
3403796803,,interview,,"Interview Series, Back Alley between Newbury and Boylston Streets, Back Gate and Fire Escape"
3404606444,,interview,,"Interview Series, Back Alley between Newbury and Boylston Streets, Man Standing at Gate"
3403796959,,interview,,"Interview Series, Back Alley between Newbury and Boylston Streets, Street Light"
3404557582,,interview,,"Interview Series, Boylston Street Between Berkeley and Arlington Streets, W. W. Winship and American Express, from across Street"
3403773189,,interview,,"Interview Series, Boylston Street between Berkley and Arlington Streets, Arlington Street Church, Office and East Facade"
3404557992,,interview,,"Interview Series, Boylston Street between Berkley and Arlington Streets, Book Clearing House, Sidewalk Display with Shoppers"
3403747215,,interview,,"Interview Series, Boylston Street between Berkley and Arlington Streets, Facing Public Garden, Sidewalk with Pedestrians"
3404557836,,interview,,"Interview Series, Boylston Street between Berkley and Arlington Streets, Facing Public Garden, Sidewalk with Pedestrians"
3404558314,,interview,,"Interview Series, Boylston Street between Berkley and Arlington Streets, Mosler Safe Co., Arlington Street Church in Background, Facing Public Garden"
3404583332,,interview,,"Interview Series, Boylston Street between Berkley and Arlington Streets, Mosler Safe Co., Arlington Street Church in Background, Facing Public Garden"
3403772981,,interview,,"Interview Series, Boylston Street between Berkley and Arlington Streets, Sidewalk with Pedestrians, Public Garden at Right, Waste Paper Bin in Foreground"
3404557294,,interview,,"Interview Series, Boylston Street Between Berkley and Arlington Streets, Signpost with Mailbox, Man with Hat in Foreground"
3403747705,,interview,,"Interview Series, Boylston Street between Berkley and Arlington Streets, Warren Chambers (Pharmacy) Sign"
3403825139,,interview,,"Interview Series, Boylston Street, Between Berkeley and Arlington Streets, The Gray Shop and Howell Brothers, Inc., 10:30 A.M. to 1:00 P.M."
3403746573,,interview,,"Interview Series, Corner of Berkley and Boylston Streets, Subway Entrance and Food Shop"
3404584656,,interview,,"Interview Series, Newbury Street, Between Berkeley and Arlington Streets, American Academy of Arts and Sciences"
3403797309,,interview,,"Interview Series, Newbury Street, Between Berkeley and Arlington Streets, Boston Herald Delivery Car with Winston Churchill Advertisement, 10:30 A.M. to 1:00 P.M."
3404584310,,interview,,"Interview Series, Newbury Street, Between Berkeley and Arlington Streets, Darí©e (Clothing Store), Charles Sumner Boutique"
3404606940,,interview,,"Interview Series, Newbury Street, Between Berkeley and Arlington Streets, Emmanuel Church and Helena Rubinstein (Cosmetics Shop), 10:30 A.M. to 1:00 P.M."
3404635820,,interview,,"Interview Series, Newbury Street, Between Berkeley and Arlington Streets, Emmanuel Church, 10:30 A.M. to 1:00 P.M."
3404606212,,interview,,"Interview Series, Newbury Street, Between Berkeley and Arlington Streets, Graynor Flowers and Hickson, Inc."
3403796091,,interview,,"Interview Series, Newbury Street, Between Berkeley and Arlington Streets, Graynor Flowers and Hickson, Inc., Church of the Covenant at Far Left"
3403774379,,interview,,"Interview Series, Newbury Street, Between Berkeley and Arlington Streets, Restaurants and Storefronts, Church of the Covenant at Far Left"
3403796293,,interview,,"Interview Series, Newbury Street, Between Berkeley and Arlington Streets, Restaurants and Storefronts, Church of the Covenant at Far Left, 10:00 A.M. to 1:30 P.M."
3403797419,,interview,,"Interview Series, Newbury Street, Between Berkeley and Arlington Streets, Ritz Carlton Hotel, 10:30 A.M. to 1:00 P.M."
3404584462,,interview,,"Interview Series, Newbury Street, Between Berkeley and Arlington Streets, Storefronts, Ludwig Furs, Hurwitch Bros."
3403825409,,interview,,"Interview Series, Storefronts on Newbury Street, with Farm & Garden Shop, 10:00 A.M. to 1:00 P.M."
3427554140,,,,John Hancock Building and Trinity Church at Night
3426755043,,,,"John Hancock Building and Trinity Church at Night, Car in Foreground"
3426750745,,,,"John Hancock Building and Trinity Church at Night, YWCA at Right"
3401231451,,,,"John Hancock Building behind Trinity Church, Copley Square"
3402035442,,,,"John Hancock Building from Corner of Arlington Street and Columbus Avenue, Greyhound Bus Station at Right"
3401993210,,,,"John Hancock Building Main Entrance, Berkeley Street, at Night"
3401169905,,,,"John Hancock Building, Berkeley Street Entrance, Nighttime"
3401973586,,,,"John Hancock Building, Clarendon Street Entrance"
3401214057,,,,"John Hancock Building, Distant View from Boston Common"
3401213877,,,,"John Hancock Building, Distant View from Carleton Street"
3401213749,,,,"John Hancock Building, Distant View from Newbury Street and Massachusetts Avenue"
3402017920,,,,"John Hancock Building, Distant View, Southwest of Back Bay Station, Train Tracks at Right"
3401993752,,,,"John Hancock Building, from Across Charles River at Massachusetts Institute of Technology"
3401169609,,,,"John Hancock Building, from across the Charles River"
3401170783,,,,"John Hancock Building, from across the Charles River"
3401188489,,,,"John Hancock Building, from Across the Charles River, Longfellow Bridge at Far Left"
3401994140,,,,"John Hancock Building, from Back Bay, Train Tracks at Left"
3401188899,,,,"John Hancock Building, from Commonwealth Avenue"
3401189393,,,,"John Hancock Building, from Copley Square, Trinity Church at Middle Distance"
3401214437,,,,"John Hancock Building, from Copley Square, Trinity Church at Middle Distance, Mail Truck in Foreground"
3402019234,,,,"John Hancock Building, from Copley Square, Trinity Church at Right"
3401214283,,,,"John Hancock Building, from Corner of Commonwealth Avenue and Berkeley Streets, Church of the Covenant at Middle Distance"
3401974950,,,,"John Hancock Building, from Corner of Massachusetts Avenue and Bolyston Street"
3401938708,,,,"John Hancock Building, from Corner of Massachusetts Avenue and Boylston Street."
3401170519,,,,"John Hancock Building, from Cumberland and Botolphe Streets, Weather Party Cloudy"
3401973244,,,,"John Hancock Building, from Graduate House Roof, at Corner of Massachusetts Avenue and Memorial Drive, 2:30 P.M."
3401189537,,,,"John Hancock Building, from Huntington Avenue near Back Bay Station"
3401993084,,,,"John Hancock Building, from Liberty Mutual Building, Berkeley Street, Nighttime"
3401938548,,,,"John Hancock Building, from Longfellow Bridge, 1:40 P.M."
3401974214,,,,"John Hancock Building, from Mall at Massachusetts Avenue, on a Sunny Day"
3401170113,,,,"John Hancock Building, from Marlborough Street Rooftop, Weather Party Cloudy"
3401134479,,,,"John Hancock Building, from Memorial Drive near Harvard Bridge, 4:00 P.M."
3401215101,,,,"John Hancock Building, from Salada Tea Building, Berkeley Street"
3401992744,,,,"John Hancock Building, from Storrow Drive, Charles River at Right"
3401214703,,,,"John Hancock Building, from Stuart and Berkeley Streets"
3401171135,,,,"John Hancock Building, Southeast Side, Gasoline Billboard in Foreground"
3402035242,,,,"John Hancock Building, Southeast Side, Gasoline Billboard in Foreground"
3401189881,,,,"John Hancock Building, Stuart Street Faí_ade, Sidewalk with Pedestrians"
3404537286,,,,"Jones Family Monument, Mount Auburn Cemetery"
3441797310,,,,"Keep Right and Sumner Tunnel Directional Signs, Dock Square"
3424477618,,,,"Keep Right, Caution Bridge Slippery When Wet Signs, Summer Street Bridge, 12:00 Noon"
3424477830,,,,"Keep To Right Sign, Boston Avenue"
3424318092,,,,"Keith's RKO Theater Marquee at Night, 'There's No Business Like Show Business,' Washington Street, 9:30 P.M."
3423455549,,,,"Kendall Square, First Street, 'High Voltage, Danger, Keep Out' Sign"
3423355529,,,,"Kendall Square, Laird DeVou"
3424162910,,,,"Kendall Square, Main Street, Billboards"
3424178924,,,,"Kendall Square, Philip Morris Advertisements"
3423401807,,,,"Kenmore Square, Brookline Avenue, Sylvania Television"
3423470927,,,,"Kenmore Square, Jet-O-Matic 3 Minute Car Wash"
3404509406,,,,"King's Chapel Cemetery, Beacon Hill, Facing Tremont Street"
3404772236,,,,Kresge Auditorium and Kresge Chapel at Night
3403937703,,,,Kresge Auditorium and West Parking Lot at Night
3404718090,,,,"Kresge Auditorium, Chapel, and West Parking, from Baker House, 11:30 A.M."
3404718268,,,,"Kresge Chapel in Background, Right of Center, Detail of Kresge Auditorium in Foreground, Left, Portions of Bexley Hall and Building 7 Visible in Distance"
3404749216,,,,"Kresge Chapel, Partial View of Kresge Auditorium, at Night"
3427608426,,,,"Leaving Boston Public Library Looking at Trinity Church, 10:30 A.M. - Noon"
3426817315,,,,Leaving St. James Trinity Church
3427634116,,,,Leaving Trinity Church
3427637310,,,,"Leaving Trinity Church, Viewing Old South Church and Boston Public Library"
3427641356,,,,"Leaving Trinity Church, Viewing Old South Church and Boston Public Library Man in Foreground"
3440955293,,,,"Left Lane/North Shore - Airport/Right Lane Sign, Artery to Logan Airport"
3423471627,,,,"Lenox Street, United House of Prayer For All People"
3424416590,,,,"Lions Club and Rotary Club Signs, Salem Street, Malden"
3423644643,,,,"Live Parking Only Sign, Waterhouse Street, Gardeners Working in Background"
3404636876,,,,"Loading Dock, Logan Airport, 1:00 P.M. to 3:00 P.M."
3404637128,,,,"Loading Dock, Logan Airport, 1:00 P.M. to 3:00 P.M."
3404636994,,,,"Loading Zone Only Sign, Logan Airport, 1:00 P.M. to 3:00 P.M."
3469422040,,,,Looking to the River at Dartmouth Street
3468513803,,,,Mall Looking toward Arlington Street and Boston Public Garden
3450516005,,,,Mall on Commonwealth Avenue
3421378748,,,,"Man and Young Boy Seated on Bench, Second Man Standing, Paul Revere Mall, 12:00 Noon"
3420601819,,,,"Man Asleep under Trees, Pedestrian Mall, Commonwealth Avenue"
3421429806,,,,Man Seated at Building Entrance
3421410250,,,,"Man Selling Flowers on Clarendon Street, Copley Square Area"
3421410968,,,,"Man Selling Flowers, Clarendon Street"
3421411168,,,,"Man Selling Flowers, Commonwealth Avenue"
3451337142,,,,Man walking Dog on Mall on Commonwealth Avenue
3404699672,,,,"Man With Infant in Stroller, Paul Revere Mall"
3404699504,,,,"Man, Woman, Child, Walking Hand in Hand, Paul Revere Mall"
3402036448,,,,"Market District, Wholesale-Retail Meat Market, Union Street"
3402036978,,,,"Market District, Wholesale-Retail Meat Market, Union Street"
3401231905,,,,"Market District, Wholesale-Retail Meat Market, Union Street, 4:00 P.M."
3468647447,,,,Massachusetts Avenue Overpass
3424234340,,,,"Massachusetts Avenue, Brownstone Rowhouses"
3365837444,,,,"Massachusetts Avenue, Central Square, Essex Street to Norfolk Street, Food Stores at right, 11:45 A.M. to 3:00 P.M."
3365836864,,,,"Massachusetts Avenue, Central Square, Essex Street to Norfolk Street, Gorin's, 11:45 A.M. to 3:00 P.M."
3365837260,,,,"Massachusetts Avenue, Central Square, Essex Street to Norfolk Street, Movie Theater, 11:45 A.M. to 3:00 P.M."
3365837100,,,,"Massachusetts Avenue, Central Square, Essex Street to Norfolk Street, Shoe Store at left, 11:45 A.M. to 3:00 P.M."
3365044969,,,,"Massachusetts Avenue, Central Square, from under Movie Theater sign"
3424162420,,,,"Massachusetts Avenue, Shops and Neon Signs"
3404821652,,,,Massachusetts Institute of Technology Faculty Parking Lot
3404821216,,,,"Massachusetts Institute of Technology Parking Lot, Memorial Drive, Viewed from Graduate Housing"
3404821392,,,,"Massachusetts Institute of Technology Parking Lot, off Memorial Drive, Facing West"
3384387549,,,,Massachusetts State House from Boston Common
3403710725,,,,"Mausoleum, Ralph H. White"
3424086330,,,,"McLean Street, Charlesgate Cleanser, Scribblings, 3:00 P.M."
3424136522,,,,"Medford, Mystic Valley Parkway, Englander Mattress Company"
3403906909,,,,"Men Gathered on Bench, Baby Stroller, 'Right to Petition' Bronze Plaque, Paul Revere Mall"
3420602197,,,,"Men outside Fish Market, Haymarket Square"
3403906725,,,,"Men Playing Cards, Man with Dog, Paul Revere Mall"
3441015829,,,,Men Working - Signs
3402064102,,,,"Minute Man Statue, Battle Green Square, Lexington"
3402165350,,,,"Monument to the Discovery of Ether, Public Garden"
3401373807,,,,"Monument with Statuary, 'R. S. Wade', Mount Auburn Cemetery"
3402165946,,,,"Monument, Founding of Boston in 1630, Boston Commons at Beacon and Spruce Streets"
3401359163,,,,"Monument, Large Sphere on Pedestal, Grave of Mary Ellen Wilson, 1884-1905"
3402179072,,,,"Monuments and Burial Vaults, Facing Pond, Mount Auburn Cemetery"
3423258607,,,,"Moon Street, Doorway Scribbling"
3404047483,,,,"Motor Mart Garage and Bus Terminal at Park Square, 10:00 A.M. to 12:00 P.M."
3404520404,,,,"Mount Auburn Cemetery, Detail of Temple"
3403726323,,,,"Mount Auburn Cemetery, Galanthus Path, North Boundary of Park, Facing Mount Auburn Street"
3404537608,,,,"Mount Auburn Cemetery, Northeast Corner, Facing Mount Auburn Street and Coolidge Avenue"
3404521942,,,,"Mount Auburn Cemetery, View from Hilltop, in Snow"
3404536996,,,,"Mount Auburn Cemetery, Washington Tower on Hilltop in Background"
3424098958,,,,"Moving Van, Brookline Moving Company and Movers, 1:00 P.M."
3381905553,,,,"MTA platform above Washington and Dover Streets, looking East across tracks at buildings, one with large South End Hardware sign on two sides"
3404131565,,,,"Municipal Parking Lot, Davis Square"
3404822008,,,,"Municipal Parking Lot, Post Office Square, 10:00 A.M. to 12:00 A.M."
3441357205,,,,"Municipal vehicles - Cambridge Public Works truck, two men with work aprons one emptying trash can, in front of ivy covered building on McCarthy Road, 12:30 P.M."
3441357349,,,,"Municipal Vehicles - Fire Engines Parked in Middle of Hemenway Street, One Close-up from Back, One with Ladder Extended to Roof of Building, 11:00 A.M."
3442171708,,,,"Municipal Vehicles - Hot Top Pavements Inc. Pavement Roller with Operator, New Road Surface off Summer Street Behind South Station"
3442171926,,,,"Municipal Vehicles - St. Martin & Sons Construction Truck, with Second Cab at Back, Pulley Cables, Parked Car Plowed in by Snow, Bowie's Sunoco Service Station, Central Street, Arlington"
3441358105,,,,"Municipal Vehicles - Truck with Shovel Arm Parked in Snow Plowed Driveway Entrance, Parked Car, Routes 2 and 3, Chain Link Fence, Snow Covered Scene"
3423328431,,,,"Nashua Street, Billboards"
3423509967,,,,"Neon Sign for Cactus Room, Night, Queensburg Street"
3424318306,,,,"Neon Signs at Night, Oxford Street, Chinatown, 9:45 P.M."
3423509575,,,,"Neon Signs, Night, Central Square"
3441106959,,,,"New England Food Fair Supermarket, Interior, Harvard Avenue"
3441920676,,,,"New England Food Fair Supermarket, Interior, with Trading Stamp Redemption Booth, Harvard Avenue"
3442144752,,,,"New Haven Railroad, NH Logo on Side, Parked train, Train on Diagonal into Distance at Rail Yard Over Hang, Cement and Paving next to Tracks at North Station"
3382351884,,,,"Newbury Street, Corner of Berkeley"
3382351726,,,,"Newbury Street, Corner of Clarendon"
3445156887,,,,"Newsstand, Copley Square, 1:00 P.M."
3421678232,,,,"Newsstand, Under Old Scollay Square Theatre Marquee, 10:00 A.M."
3441767954,,,,"No Heavy Trucking - Over 2 Ton Sign, Harvard Common"
3424477412,,,,"No Heavy Trucking Sign, Massachusetts Avenue"
3424450350,,,,"No Heavy Trucks Sign, Corner of Massachusetts Avenue and Waterhouse Street, Neoclassical Building in Background, 11:30 A.M."
3424478532,,,,"No Left Turn Sign, Memorial Drive"
3441827566,,,,"No Parking - Construction Area Sign, Memorial Drive"
3440932805,,,,"No Parking Emergency, Loading Zone Sign and Large Bin with Lettering: Bloodmobile--Emergency Loading, Dartmouth Street"
3424496042,,,,"No Parking Sign and Diamond-shaped Caution Sign with Directional Arrow for Left-hand Curve, Cambridge Street"
3424416392,,,,"No Parking within 20 Feet of Driveway Sign, Webster Avenue"
3424494606,,,,"No Parking-Active R.R. Track Sign, Causeway Street"
3424451530,,,,"No Passing Sign, Old Mystic Street, Dutch Colonial Home in Background"
3446026606,,,,"No Stopping Sign, in Front of Simmonds Upholstering Company"
3423672061,,,,"No Trucks and Buses Sign, Cambridge Parkway, Bunker Hill Monument in Far Distance"
3423278789,,,,"North Bennett Street, Saint Anthony's Playground, Corner Scribbling, 11:45 A.M."
3424086918,,,,"North Bennett Street, Saint Anthony's Playground, Wall Scribbling, 11:00 A.M."
3423279057,,,,"North Bennett Street, Saint Anthony's Playground, Wall Scribbling, 11:30 A.M."
3423278163,,,,"North Bennett Street, St. Anthony's Playground, Ground Scribbling"
3441768476,,,,"North Exit of Sumner Tunnel, with Directional Signs for Logan Airport and The Madonna Don Orione Home"
3451233692,,,,"North Facade, Building with Portico"
3451224796,,,,"North Facade, Row House with Arched Doorway on Left"
3451239854,,,,"North Facade, Row House with Car Double Parked in Front"
3451218558,,,,"North Facade, Row House with Doorway with Columns, Center Right"
3451213276,,,,"North Facade, Row House with Park Bench in Foreground"
3471172619,,,,"North Facades, Boylston Street, Apaby Rug Co. and D. Wm. Florist"
3489874022,,,,"North Facades, Boylston Street, Arched Entrance"
3489079775,,,,"North Facades, Boylston Street, Arlington Street Church"
3489898720,,,,"North Facades, Boylston Street, Arlington Street Church"
3489068231,,,,"North Facades, Boylston Street, Arthur Murray, The Cunard Steam-Ship Co."
3471176127,,,,"North Facades, Boylston Street, Chester Baker Pharmacy, Costume Service Center, Copley Camera Shop, 10:30 A.M. to 12:00 P.M."
3489062199,,,,"North Facades, Boylston Street, Cook's Travel Service at Right"
3471143845,,,,"North Facades, Boylston Street, Copley Art Store at Left, 10:30 A.M. to 12:00 P.M."
3489087003,,,,"North Facades, Boylston Street, Corner of Arlington and Boylston Streets, Arlington Street Church, Steeple"
3489040703,,,,"North Facades, Boylston Street, Corner of Berkeley and Boylston Streets"
3489885702,,,,"North Facades, Boylston Street, Ellis Levenson Antiques, The Mosler Safe Co."
3471969254,,,,"North Facades, Boylston Street, International Business Machines"
3471179007,,,,"North Facades, Boylston Street, Lewando's Launderers, Wyatt's Typewriters"
3489859426,,,,"North Facades, Boylston Street, Mill End Shop and Book Clearing House"
3471151347,,,,"North Facades, Boylston Street, Mt. Vernon Cooperative Bank"
3471155085,,,,"North Facades, Boylston Street, Peter Pan Restaurant and Cokesbury Bookstore"
3471958930,,,,"North Facades, Boylston Street, Second Bank - State Street Trust Company"
3471140723,,,,"North Facades, Boylston Street, Simmonds Upholstering Co."
3489888752,,,,"North Facades, Boylston Street, Slocum-Piehler Furs"
3471980942,,,,"North Facades, Boylston Street, Studio Shop"
3471166913,,,,"North Facades, Boylston Street, United States Lines at Right"
3451248944,,,,"North Facades, Leaning Lamp Post in Center Left"
3365907748,,,,"North Facades, Newbury Street, Curved Row House Fronts"
3365908026,,,,"North Facades, Newbury Street, Emmanuel Church entrance at right"
3365058209,,,,"North Facades, Newbury Street, Flower shop at left"
3365090671,,,,"North Facades, Newbury Street, Helena Rubinstein"
3365908196,,,,"North Facades, Newbury Street, Ivy-covered Emmanuel Church with large stained glass window"
3365913056,,,,"North Facades, Newbury Street, Ritz-Carlton"
3365090839,,,,"North Facades, Newbury Street, Ritz-Carlton at right"
3365913180,,,,"North Facades, Newbury Street, Ritz-Carlton on corner"
3365949568,,,,"North Facades, Newbury Street, Ritz-Carlton on corner, close-up"
3365907878,,,,"North Facades, Newbury Street, Row Houses with Dress Shops"
3451243354,,,,"North Facades, Row House with Awning in Center"
3424064024,,,,"North Margin Street, George Robert White Playground, Scribbling on Brick Wall, 2:30 P.M."
3423277535,,,,"North Margin Street, White Fund Building, Corner Scribbling, 12:30 P.M."
3423277793,,,,"North Margin Street, White Fund Building, Corner Scribbling, 12:45 P.M."
3423258751,,,,"North Margin Street, White Fund Building, Doorway Scribbling, 12:00 P.M."
3404820584,,,,"North Station, Nashua Street, Half-empty Parking Lot, 11:30 A.M."
3404820746,,,,"North Station, Nashua Street, Neon Parking Sign, 12:30 P.M."
3423279419,,,,"North Street, Graffiti on Storefront, 1:00 P.M."
3423670741,,,,"Not a Through Street Sign, Divinity Avenue"
3403698013,,,,"Old Burying Ground, Cambridge Common in Background"
3403698355,,,,"Old Burying Ground, Cambridge Common in Background"
3403709487,,,,"Old Burying Ground, Cambridge, Facing North"
3407330717,,,,Old Copy of Copley Square
3403860421,,,,"Old Man Leaning over Infant in Stroller, Paul Revere Mall"
3427662110,,,,Old South Church From the Corner of Dartmouth and Boylston Streets
3451149428,,,,"Old South Church, Left of Center, View from Center of Copley Square, 3:15 to 3:45 P.M."
3445968256,,,,"Old South Church, Street Furniture on the Corner of Boylston and Dartmouth Street"
3423610859,,,,"One Way, Do Not Enter Signs, School Street"
3401232757,,,,"Open Air Fruit and Vegetable Market, Produce Displays, Cross Street"
3402062738,,,,"Open Air Fruit and Vegetable Market, Salem Street"
3401258903,,,,"Open Air Markets and Storefronts, Corner of Union and Salem Streets"
3402062884,,,,"Open Air Markets and Storefronts, Union Street"
3401259071,,,,"Outdoor Grocery Display and Shoppers, Romo Chain Stores, North End"
3402036648,,,,"Outdoor Grocery Display, Salem Street, 11:30 A.M."
3423424529,,,,"Park Drive and Boylston Street, Clinton Clothing"
3424136150,,,,"Park Square, Bus Terminal"
3423481785,,,,"Park Square, Hotel Statler, Airways Transportation Company"
3423328119,,,,"Park Square, Stuart Street, Billboards and Parking Lot"
3441072211,,,,"Park Street Subway Platform, with Token Booth Displaying Fare Rates"
3441886008,,,,"Park Street Subway Station Entrance, Exterior, with Sign Displaying Destinations"
3441072509,,,,"Park Street Subway Station Entrances, Park Street Church in Background, Boston Common to Left"
3441867332,,,,"Park Street Subway Station Exit, Exterior"
3441054065,,,,"Park Street Subway Station Staircase, Interior"
3441054841,,,,"Park Street Subway Station, Interior"
3441867492,,,,"Park Street Subway Station, Interior, from Platform, with Tunnel to Left"
3441053539,,,,"Park Street Subway Station, Interior, with Exit Sign"
3441867028,,,,"Park Street Subway Station, Main Entrance, Exterior"
3441867920,,,,"Park Street Under - Sign Set in Tile, Park Street Subway Station, Interior"
