id,exclude,type,query,text,query_result,heading,format0,lat0,lng0,format1,lat1,lng1,format2,lat2,lng2,format3,lat3,lng3,format4,lat4,lng4
3371489226,,frog,"Copley Plaza Hotel, Facade with Portico in Foreground","Frog's Eye View, Copley Plaza Hotel, Facade with Portico in Foreground",0,,,,,,,,,,,,,,,,
3341809309,,frog,"Copley Square, Boylston Street, Baker's Plays Sign, Buildings of Unequal Height, 3:00 P.M.","Frog's Eye View, Copley Square, Boylston Street, Baker's Plays Sign, Buildings of Unequal Height, 3:00 P.M.",0,,,,,,,,,,,,,,,,
3341809381,,frog,"Copley Square, Boylston Street, Building with Arched Pediment, 11:00 A.M.","Frog's Eye View, Copley Square, Boylston Street, Building with Arched Pediment, 11:00 A.M.",0,,,,,,,,,,,,,,,,
3342643942,,frog,"Copley Square, Boylston Street, Building with Clock at Base, 2:38 P.M.","Frog's Eye View, Copley Square, Boylston Street, Building with Clock at Base, 2:38 P.M.",0,,,,,,,,,,,,,,,,
3341810877,,frog,"Copley Square, Boylston Street, Costume and Wig Sign, Bay Window","Frog's Eye View, Copley Square, Boylston Street, Costume and Wig Sign, Bay Window",0,,,,,,,,,,,,,,,,
3342643546,,frog,"Copley Square, Boylston Street, End Unit","Frog's Eye View, Copley Square, Boylston Street, End Unit",0,,,,,,,,,,,,,,,,
3342644116,,frog,"Copley Square, Boylston Street, Jewelry by Cini Sign","Frog's Eye View, Copley Square, Boylston Street, Jewelry by Cini Sign",1,,"Prudential Tower, 800 Boylston St #135, Boston, MA 02199, USA",42.3472195,-71.0813973,,,,,,,,,,,,
3342643782,,frog,"Copley Square, Boylston Street, Mae Lavey Beauty Salon Sign, Buildings of Unequal Heights","Frog's Eye View, Copley Square, Boylston Street, Mae Lavey Beauty Salon Sign, Buildings of Unequal Heights",0,,,,,,,,,,,,,,,,
3342643682,,frog,"Copley Square, Boylston Street, Sound Scriber Sign, Windows and Brick Piers","Frog's Eye View, Copley Square, Boylston Street, Sound Scriber Sign, Windows and Brick Piers",0,,,,,,,,,,,,,,,,
3342645516,,frog,"Copley Square, Boylston Street, Sound Scriber Sign, Windows and Brick Piers","Frog's Eye View, Copley Square, Boylston Street, Sound Scriber Sign, Windows and Brick Piers",0,,,,,,,,,,,,,,,,
3342643624,,frog,"Copley Square, Boylston Street, St. Paul Construction Co. Sign, Bay Window","Frog's Eye View, Copley Square, Boylston Street, St. Paul Construction Co. Sign, Bay Window",0,,,,,,,,,,,,,,,,
3342643862,,frog,"Copley Square, Boylston Street, Wesleyan Building, 2:15 P.M.","Frog's Eye View, Copley Square, Boylston Street, Wesleyan Building, 2:15 P.M.",0,,,,,,,,,,,,,,,,
3341810139,,frog,"Copley Square, Boylston Street, Wrought Iron Balconies between Bay Windows","Frog's Eye View, Copley Square, Boylston Street, Wrought Iron Balconies between Bay Windows",0,,,,,,,,,,,,,,,,
3342644936,,frog,"Copley Square, Boylston Street, Wrought Iron Balconies, Bay Windows","Frog's Eye View, Copley Square, Boylston Street, Wrought Iron Balconies, Bay Windows",0,,,,,,,,,,,,,,,,
3342645044,,frog,"Copley Square, Boylston Street, Wrought Iron Balconies, Bay Windows, End of Block","Frog's Eye View, Copley Square, Boylston Street, Wrought Iron Balconies, Bay Windows, End of Block",0,,,,,,,,,,,,,,,,
3371507044,,frog,"Trinity Church and Rectory, Building Obscured by Tree in Foreground","Frog's Eye View, Trinity Church and Rectory, Building Obscured by Tree in Foreground",0,,,,,,,,,,,,,,,,
3371515946,,frog,"Trinity Church and Rectory, Building Obscured by Tree in Foreground","Frog's Eye View, Trinity Church and Rectory, Building Obscured by Tree in Foreground",0,,,,,,,,,,,,,,,,
3371503040,,frog,"Trinity church and Rectory, Corner with Arched Windows and Tower","Frog's Eye View, Trinity church and Rectory, Corner with Arched Windows and Tower",0,,,,,,,,,,,,,,,,
3371512206,,frog,"Trinity Church and Rectory, Corner with Stone Figures","Frog's Eye View, Trinity Church and Rectory, Corner with Stone Figures",0,,,,,,,,,,,,,,,,
3371498128,,frog,"Trinity Church and Rectory, Curved End with Columns","Frog's Eye View, Trinity Church and Rectory, Curved End with Columns",0,,,,,,,,,,,,,,,,
3401258115,,,Irving Street at Cambridge Street,"Fruit and Vegetable Pushcart, Irving Street at Cambridge Street",0,,,,,,,,,,,,,,,,
3401258385,,,Irving Street at Cambridge Street,"Fruit and Vegetable Vendor with Pushcart, Irving Street at Cambridge Street",0,,,,,,,,,,,,,,,,
3387765577,,faÌ¤ade,"Copley Square, Boston Public Library Left Half of Building","Full Facade - Copley Square, Boston Public Library Left Half of Building",1,,"700 Boylston St, Boston, MA 02116, USA",42.3494163,-71.0788284,,,,,,,,,,,,
3388576046,,faÌ¤ade,"Copley Square, Boston Public Library Right Half of Building","Full Facade - Copley Square, Boston Public Library Right Half of Building",1,,"700 Boylston St, Boston, MA 02116, USA",42.3494163,-71.0788284,"35 Harvard Ave, Hyde Park, MA 02136, USA",42.2569909,-71.1220818,,,,,,,,,
3387759645,,faÌ¤ade,"Copley Square, Boylston Street, Four and Five Story Buildings with Ground Floor Retail, Frontal View, Mid-Block","Full Facade - Copley Square, Boylston Street, Four and Five Story Buildings with Ground Floor Retail, Frontal View, Mid-Block",0,,,,,,,,,,,,,,,,
3388556200,,faÌ¤ade,"Copley Square, Boylston Street, Row Houses with Commercial Ground Floors and Second Bank State Street Trust Commercial Building","Full Facade - Copley Square, Boylston Street, Row Houses with Commercial Ground Floors and Second Bank State Street Trust Commercial Building",0,,,,,,,,,,,,,,,,
3387755361,,faÌ¤ade,"Copley Square, Boylston Street, Two Tall Buildings with Commercial Ground Floors, Mid-Block","Full Facade - Copley Square, Boylston Street, Two Tall Buildings with Commercial Ground Floors, Mid-Block",0,,,,,,,,,,,,,,,,
3388587916,,faÌ¤ade,"Copley Square, Sheraton Plaza Hotel, Frontal View of Hotel Entrance","Full Facade - Copley Square, Sheraton Plaza Hotel, Frontal View of Hotel Entrance",1,,"10 Huntington Ave, Boston, MA 02116, USA",42.3484349,-71.0773601,"39 Dalton St, Boston, MA 02199, USA",42.3464704,-71.0842077,,,,,,,,,
3388582190,,faÌ¤ade,"Copley Square, Sheraton Plaza Hotel, Frontal View of Two Block Ends with Street in Center","Full Facade - Copley Square, Sheraton Plaza Hotel, Frontal View of Two Block Ends with Street in Center",1,,"39 Dalton St, Boston, MA 02199, USA",42.3464704,-71.0842077,,,,,,,,,,,,
3400980895,,Somerville,"Newton Street, Somerville","Garden on Back Porch of Apartment, Newton Street, Somerville",0,,,,,,,,,,,,,,,,
3401785500,,Somerville,"Newton Street, Somerville","Garden on Fire Escape of Apartment, Woman Looking Down from Above, 2:10 P.M.",0,,,,,,,,,,,,,,,,
3451375146,,,Public Garden,Gates to Public Garden,0,,,,,,,,,,,,,,,,
3440984557,,Cambridge," Routes 2 and 3, Cambridge",Go Slow - Protect Our Children Sign at Routes 2 and 3,0,,,,,,,,,,,,,,,,
3421507164,,Cambridge," Routes 2 and 3, Cambridge","Goody-Stop, Routes 2 and 3, Cambridge",0,,,,,,,,,,,,,,,,
3403727867,,,Granary Burying Ground,"Granary Burying Ground, Detail of Fence",0,,,,,,,,,,,,,,,,
3404537860,,,Granary Burying Ground,"Granary Burying Ground, Entrance Gate and Path, Facing Tremont Street",0,,,,,,,,,,,,,,,,
3402119918,,,Granary Burying Ground,"Granary Burying Ground, Facing West Corner",0,,,,,,,,,,,,,,,,
3402179624,,,"Granary Burying Ground, Franklin Monument","Granary Burying Ground, Franklin Monument",0,,,,,,,,,,,,,,,,
3402121016,,,Granary Burying Ground,"Granite Headstone, 'Baby'",0,,,,,,,,,,,,,,,,
3401316901,,,Granary Burying Ground,"Granite Headstones, 'Father' , 'Mother'",0,,,,,,,,,,,,,,,,
3404074811,,,Blandford Street,"Grass Parking Lot, Globe Ticket, Blandford Street",0,,,,,,,,,,,,,,,,
3403698861,,,Granary Burying Ground,"Grave of 'Estabrook', Stone Vault with Decorative Urns, Temple in Background",0,,,,,,,,,,,,,,,,
3404520590,,,Granary Burying Ground,"Grave of Estabrook, Stone Vault with Decorative Urns, Temple in Background",0,,,,,,,,,,,,,,,,
3402179766,,,Granary Burying Ground,"Grave, Almar Rano Hollander (1870-1948) and Lonetta Leslie Hollander (1875-1939)",0,,,,,,,,,,,,,,,,
3403697309,,,Granary Burying Ground,"Gravestone, Cube Shape on Pedestal, George, Mary, and Clarence Hooper",0,,,,,,,,,,,,,,,,
3403727703,,,Granary Burying Ground,"Gravestone, Granary Burying Ground, Turner Phillips (Died 1826) and Abigail Phillips (Died 1837), Southwest Side of Park, Facing Tremont Street",0,,,,,,,,,,,,,,,,
3404537172,,,Granary Burying Ground,"Gravestone, Peter S. Roberts (1827-1904) and Harriet L. Emerson (Wife, 1832-1901)",0,,,,,,,,,,,,,,,,
3403710889,,,Granary Burying Ground,"Gravestones and Burial Vault Alongside Pond, in Snow",0,,,,,,,,,,,,,,,,
3404509618,,,Copp's Hill Burying Ground,"Gravestones, Copp's Hill Burying Ground, Facing West, in Snow",0,,,,,,,,,,,,,,,,
3403727521,,,Granary Burying Ground,"Gravestones, Granary Burying Ground, Facing Tremont Street, Woolworth Store in Background",0,,,,,,,,,,,,,,,,
3401870770,,grid,"Albany Street, 2:10 P.M.","Grid Series, Taken from Intersecting Points of Map, Albany Street, 2:10 P.M.",1,,"2 Albany St, New York, NY 10006, USA",40.7091634,-74.0133334,,,,,,,,,,,,
3401079569,,grid,"Albany Street, Facing North, 2:30 P.M.","Grid Series, Taken from Intersecting Points of Map, Albany Street, Facing North, 2:30 P.M.",0,,,,,,,,,,,,,,,,
3401133791,,grid,"Albany Street, Facing Northeast","Grid Series, Taken from Intersecting Points of Map, Albany Street, Facing Northeast",0,,,,,,,,,,,,,,,,
3401917682,,grid,"Arlington Street approaching Commonwealth Avenue, Sidewalk, Public Garden at Right","Grid Series, Taken from Intersecting Points of Map, Arlington Street approaching Commonwealth Avenue, Sidewalk, Public Garden at Right",0,,,,,,,,,,,,,,,,
3401837320,,grid,"Atlantic Avenue, South Station, 12:45 P.M.","Grid Series, Taken from Intersecting Points of Map, Atlantic Avenue, South Station, 12:45 P.M.",1,,"700 Atlantic Ave, Boston, MA 02111, USA",42.3504505,-71.0561242,,,,,,,,,,,,
3401870948,,grid,"Bank of Charles River, Boston Side","Grid Series, Taken from Intersecting Points of Map, Bank of Charles River, Boston Side",1,,"Charles River Esplanade, Boston, MA, USA",42.3525342,-71.0876198,,,,,,,,,,,,
3401079081,,grid,"Base of Longfellow Bridge, 3:45 P.M.","Grid Series, Taken from Intersecting Points of Map, Base of Longfellow Bridge, 3:45 P.M.",1,,"3 Longfellow Rd, Lexington, MA 02420, USA",42.4695371,-71.2268675,,,,,,,,,,,,
3401816968,,grid,"Battery Street at Atlantic Avenue, Facing West, 10:15 A.M.","Grid Series, Taken from Intersecting Points of Map, Battery Street at Atlantic Avenue, Facing West, 10:15 A.M.",0,,,,,,,,,,,,,,,,
3401871624,,grid,"Beacon Street, Bellevue Hotel at Right","Grid Series, Taken from Intersecting Points of Map, Beacon Street, Bellevue Hotel at Right",1,,"1405 Beacon St, Brookline, MA 02446, USA",42.34092,-71.1249997,,,,,,,,,,,,
3401883956,,grid,"Broadway near Stuart Street, Music Bar at Right","Grid Series, Taken from Intersecting Points of Map, Broadway near Stuart Street, Music Bar at Right",0,,,,,,,,,,,,,,,,
3401937336,,grid,"Cambridge Street, Facing West","Grid Series, Taken From Intersecting Points of Map, Cambridge Street, Facing West",0,,,,,,,,,,,,,,,,
3401012237,,grid,"Central Artery, Causeway Street, Facing Elevated Rail, 11:30 A.M.","Grid Series, Taken from Intersecting Points of Map, Central Artery, Causeway Street, Facing Elevated Rail, 11:30 A.M.",0,,,,,,,,,,,,,,,,
3401066883,,grid,"Charles River Embankment and Esplanade, Facing North towards Longfellow Bridge","Grid Series, Taken from Intersecting Points of Map, Charles River Embankment and Esplanade, Facing North towards Longfellow Bridge",0,,,,,,,,,,,,,,,,
3401884618,,grid,Charles River Embankment and Music Oval,"Grid Series, Taken from Intersecting Points of Map, Charles River Embankment and Music Oval",0,,,,,,,,,,,,,,,,
3401078797,,grid,Charles River Embankment Road,"Grid Series, Taken from Intersecting Points of Map, Charles River Embankment Road",0,,,,,,,,,,,,,,,,
3401871104,,grid,"Charles River Embankment Road, Facing North","Grid Series, Taken from Intersecting Points of Map, Charles River Embankment Road, Facing North",0,,,,,,,,,,,,,,,,
3401134177,,grid,"Clarendon Street, Facing YWCA Building, John Hancock Building at Left","Grid Series, Taken from Intersecting Points of Map, Clarendon Street, Facing YWCA Building, John Hancock Building at Left",0,,,,,,,,,,,,,,,,
3401033551,,grid,"Clinton Street and Revere Avenue, Frontier Produce Co., 11:15 A.M.","Grid Series, Taken from Intersecting Points of Map, Clinton Street and Revere Avenue, Frontier Produce Co., 11:15 A.M.",1,,"10060 E 52nd St, Tulsa, OK 74146, USA",36.0874767,-95.8625155,,,,,,,,,,,,
3401817422,,grid,"Columbus Avenue, Facing Northeast","Grid Series, Taken from Intersecting Points of Map, Columbus Avenue, Facing Northeast",0,,,,,,,,,,,,,,,,
3401133983,,grid,"Construction Site, Fort Point Channel Area, Facing Gillette Factory","Grid Series, Taken from Intersecting Points of Map, Construction Site, Fort Point Channel Area, Facing Gillette Factory",0,,,,,,,,,,,,,,,,
3401079737,,grid,Corner of Columbus Street and Massachusetts Avenue,"Grid Series, Taken from Intersecting Points of Map, Corner of Columbus Street and Massachusetts Avenue",1,,"Massachusetts Ave, Boston, MA 02118, USA",42.3405998,-71.0818181,,,,,,,,,,,,
3401115429,,grid,"Corner of Franklin and Hawley Streets, Facing Northeast","Grid Series, Taken from Intersecting Points of Map, Corner of Franklin and Hawley Streets, Facing Northeast",0,,,,,,,,,,,,,,,,
3401133641,,grid,"Corner of Huntington Avenue and Exeter Street, Towards Charles River","Grid Series, Taken From Intersecting Points of Map, Corner of Huntington Avenue and Exeter Street, Towards Charles River",0,,,,,,,,,,,,,,,,
3401836882,,grid,"Dartmouth Street at Appleton Street, Facing North","Grid Series, Taken from Intersecting Points of Map, Dartmouth Street at Appleton Street, Facing North",0,,,,,,,,,,,,,,,,
3401067053,,grid,Docks off Commercial Street,"Grid Series, Taken from Intersecting Points of Map, Docks off Commercial Street",0,,,,,,,,,,,,,,,,
3401065767,,grid,"Dorchester Avenue, 3:45 P.M.","Grid Series, Taken from Intersecting Points of Map, Dorchester Avenue, 3:45 P.M.",1,,"3 Dorchester St, Boston, MA 02127, USA",42.3378454,-71.0428562,"3 Dorchester, Irvine, CA 92620, USA",33.7130724,-117.7663108,"45 Dorchester Cir, Marlton, NJ 08053, USA",39.8461,-74.8803,"45 Dorchester St, Huntington Station, NY 11746, USA",40.818383,-73.4166259,,,
3401033817,,grid,"Dover Street, South End Laundry, 2:45 P.M.","Grid Series, Taken from Intersecting Points of Map, Dover Street, South End Laundry, 2:45 P.M.",1,,"565 Columbus Ave, Boston, MA 02118, USA",42.3410518,-71.0815979,"71 Downing St, Concord, NH 03301, USA",43.194719,-71.538747,,,,,,,,,
3401133231,,grid,Empty Lot between Randolf and Thayer Streets,"Grid Series, Taken from Intersecting Points of Map, Empty Lot between Randolf and Thayer Streets",0,,,,,,,,,,,,,,,,
3401871510,,grid,"Financial District, Franklin Street at Hawley Street","Grid Series, Taken from Intersecting Points of Map, Financial District, Franklin Street at Hawley Street",1,,"Hawley St & Franklin St, Boston, MA 02110, USA",42.3557246,-71.05891,,,,,,,,,,,,
3401034099,,grid,"Fort Point Avenue from Dorchester Avenue, Cargo Ship, 3:30 P.M.","Grid Series, Taken from Intersecting Points of Map, Fort Point Avenue from Dorchester Avenue, Cargo Ship, 3:30 P.M.",0,,,,,,,,,,,,,,,,
3401817262,,grid,"Hanover Street, Facing North, St. Stephen's Church in Background, 2:15 P.M.","Grid Series, Taken from Intersecting Points of Map, Hanover Street, Facing North, St. Stephen's Church in Background, 2:15 P.M.",0,,,,,,,,,,,,,,,,
3401032959,,grid,Harrison Avenue,"Grid Series, Taken from Intersecting Points of Map, Harrison Avenue",1,,"Harrison Ave, New Orleans, LA, USA",30.0030592,-90.0952313,"Harrison Ave, Boston, MA, USA",42.338937,-71.0701555,"Harrison Ave, Harrison, NY 10528, USA",40.9706826,-73.7131098,"Harrison Ave, Ohio, USA",39.1978633,-84.670547,"Harrison Ave, Harrison, NJ 07029, USA",40.7489773,-74.1394333
3401012585,,grid,"Huntington Avenue and West Newton Street, Sidewalk with Pedestrians, 2:00 P.M.","Grid Series, Taken from Intersecting Points of Map, Huntington Avenue and West Newton Street, Sidewalk with Pedestrians, 2:00 P.M.",0,,,,,,,,,,,,,,,,
3401918630,,grid,"Huntington Avenue at West Newton Street, Sidewalk with Pedestrians","Grid Series, Taken from Intersecting Points of Map, Huntington Avenue at West Newton Street, Sidewalk with Pedestrians",0,,,,,,,,,,,,,,,,
3401113917,,grid,"Irving Street, Facing South From Cambridge Street","Grid Series, Taken from Intersecting Points of Map, Irving Street, Facing South From Cambridge Street",0,,,,,,,,,,,,,,,,
3401837820,,grid,Kneeland Street Approaching Hudson Street,"Grid Series, Taken from Intersecting Points of Map, Kneeland Street Approaching Hudson Street",0,,,,,,,,,,,,,,,,
3401917492,,grid,"Lewis Wharf, Boston Tow Boat Company, 10:45 A.M.","Grid Series, Taken from Intersecting Points of Map, Lewis Wharf, Boston Tow Boat Company, 10:45 A.M.",0,,,,,,,,,,,,,,,,
3400981291,,grid,Longfellow Bridge,"Grid Series, Taken from Intersecting Points of Map, Longfellow Bridge",1,,"Longfellow Bridge, Boston, MA 02114, USA",42.3614991,-71.075347,,,,,,,,,,,,
3401066183,,grid,"Marlborough and Dartmouth Streets, Facing Charles River","Grid Series, Taken from Intersecting Points of Map, Marlborough and Dartmouth Streets, Facing Charles River",0,,,,,,,,,,,,,,,,
3401883524,,grid,"Massachusetts Avenue Between Harrison and Albany Streets, Boston City Hospital at Right, 1:45 P.M.","Grid Series, Taken from Intersecting Points of Map, Massachusetts Avenue Between Harrison and Albany Streets, Boston City Hospital at Right, 1:45 P.M.",0,,,,,,,,,,,,,,,,
3401918064,,grid,"Massachusetts Avenue near Columbus Avenue, Townhouses, 1:10 P.M.","Grid Series, Taken from Intersecting Points of Map, Massachusetts Avenue near Columbus Avenue, Townhouses, 1:10 P.M.",0,,,,,,,,,,,,,,,,
3401918318,,grid,"Massachusetts Avenue near Columbus Avenue, Townhouses, 1:10 P.M.","Grid Series, Taken from Intersecting Points of Map, Massachusetts Avenue near Columbus Avenue, Townhouses, 1:10 P.M.",0,,,,,,,,,,,,,,,,
3401013319,,grid,"Massachusetts Avenue, Facing West towards Elevated Rail, 1:50 P.M.","Grid Series, Taken from Intersecting Points of Map, Massachusetts Avenue, Facing West towards Elevated Rail, 1:50 P.M.",0,,,,,,,,,,,,,,,,
3401785650,,grid,Merrimac Street,"Grid Series, Taken from Intersecting Points of Map, Merrimac Street",1,,"Merrimac St, Newburyport, MA 01950, USA",42.8228466,-70.8876598,"Merrimac St, Boston, MA 02114, USA",42.3633533,-71.0608918,"Merrimac St, New Bedford, MA 02740, USA",41.6466175,-70.9315322,"Merrimac St, Amesbury, MA 01913, USA",42.83871,-70.9276859,"Merrimac St, Buffalo, NY 14214, USA",42.953491,-78.828904
3401883808,,grid,"Nashua Street, Facing Northeast towards Railway Bridge","Grid Series, Taken from Intersecting Points of Map, Nashua Street, Facing Northeast towards Railway Bridge",0,,,,,,,,,,,,,,,,
3401817122,,grid,"Plympton Street, 2:15 P.M. Holy Cross Cathedral in Background","Grid Series, Taken from Intersecting Points of Map, Plympton Street, 2:15 P.M. Holy Cross Cathedral in Background",0,,,,,,,,,,,,,,,,
3401919154,,grid,"Plympton Street, Holy Cross Cathedral in Background","Grid Series, Taken from Intersecting Points of Map, Plympton Street, Holy Cross Cathedral in Background",1,,"1400 Washington St, Boston, MA 02118, USA",42.3407547,-71.0695126,,,,,,,,,,,,
3401033429,,grid,Public Alley 45 at Fairfield Street,"Grid Series, Taken from Intersecting Points of Map, Public Alley 45 at Fairfield Street",1,,"S Fairfield Ave & W 45th St, Chicago, IL 60632, USA",41.8119223,-87.6930812,"Fairfield Ave NW & M-45, Grand Rapids, MI 49504, USA",42.9716242,-85.7301827,,,,,,,,,
3401033117,,grid,"Purchase Street, Construction Site","Grid Series, Taken from Intersecting Points of Map, Purchase Street, Construction Site",0,,,,,,,,,,,,,,,,
3401134343,,grid,"Railroad Tracks, South Boston","Grid Series, Taken from Intersecting Points of Map, Railroad Tracks, South Boston",0,,,,,,,,,,,,,,,,
3401918454,,grid,Rowes Wharf,"Grid Series, Taken from Intersecting Points of Map, Rowes Wharf",1,,"Rowes Wharf, Boston, MA 02110, USA",42.3571232,-71.0503105,,,,,,,,,,,,
3401012435,,grid,"Rutland Street, 1:50 P.M.","Grid Series, Taken from Intersecting Points of Map, Rutland Street, 1:50 P.M.",1,,"50 Rutland St, Manville, RI 02838, USA",41.9650866,-71.4740871,"50 1st St S, Rutland, IA 50582, USA",42.7601156,-94.2908835,,,,,,,,,
3401870310,,grid,"Shawmut Avenue, 1:35 P.M.","Grid Series, Taken from Intersecting Points of Map, Shawmut Avenue, 1:35 P.M.",1,,"35 Shawmut Ave, Central Falls, RI 02863, USA",41.8953651,-71.3944467,,,,,,,,,,,,
3401013473,,grid,"Stoughton Street, 2:05 P.M.","Grid Series, Taken from Intersecting Points of Map, Stoughton Street, 2:05 P.M.",1,,"5 2nd St, Stoughton, MA 02072, USA",42.1194433,-71.0765087,,,,,,,,,,,,
3401079913,,grid,"Stoughton Street, 2:15 P.M.","Grid Series, Taken from Intersecting Points of Map, Stoughton Street, 2:15 P.M.",0,,,,,,,,,,,,,,,,
3401817862,,grid,"Upton Street, Townhouses, 2:05 P.M.","Grid Series, Taken from Intersecting Points of Map, Upton Street, Townhouses, 2:05 P.M.",1,,"2 Upton Ct, Durham, NC 27713, USA",35.9047511,-78.9275297,,,,,,,,,,,,
3401033961,,grid,"View of Broadway Bridge from Albany Street, 3:20 P.M.","Grid Series, Taken from Intersecting Points of Map, View of Broadway Bridge from Albany Street, 3:20 P.M.",0,,,,,,,,,,,,,,,,
3401114895,,grid,"Warren Bridge, Overpass","Grid Series, Taken from Intersecting Points of Map, Warren Bridge, Overpass",1,,"Bridge St, Warren, RI 02885, USA",41.7210748,-71.2831064,"Bridge St, Warren, MA, USA",42.210115,-72.2020405,"E Bridge Ave, Warren, MN 56762, USA",48.1951411,-96.7645951,"W Bridge Ave, Warren, MN 56762, USA",48.1951186,-96.7771187,"W Bridge St, Warren, MN 56762, USA",48.1951346,-96.7712311
3440954527,,,"Joy Street, Beacon Hill","Handicapped Operators Only Signs, Joy Street, Beacon Hill",0,,,,,,,,,,,,,,,,
3423371663,,,Hanover Street and Washington Street,"Hanover Street and Washington Street, Adam Hats Store",0,,,,,,,,,,,,,,,,
3384689605,,aerial,"Harvard Bridge,","Harvard Bridge, Aerial View of Entire Span, Looking Southeast over Bridge to Boston from Roof of Ashdown House, One of its Cupolas with a Weathervane in Foreground",0,,,,,,,,,,,,,,,,
3421530368,,,Hanover Street facing Haymarket Square,"Hanover Street facing Haymarket Square, 11:15 A.M.",0,,,,,,,,,,,,,,,,
3424179280,,,Hanover Street,"Hanover Street, Arrow Sales Company and Uniform Store",0,,,,,,,,,,,,,,,,
3423290219,,,Hanover Street,"Hanover Street, Door Scribbling, 11:30 A.M.",0,,,,,,,,,,,,,,,,
3423371533,,,Hanover Street,"Hanover Street, Stores and Restaurants",0,,,,,,,,,,,,,,,,
3423371169,,,Harrison Avenue,"Harrison Avenue, Blacker & Shepard Company Lumber",0,,,,,,,,,,,,,,,,
3385503680,,,Harvard Bridge,"Harvard Bridge, on Sidewalk Looking South toward Boston along Roadway, Railings and Lamp Posts, 3:00 - 4:30 P.M.",0,,,,,,,,,,,,,,,,
3385516158,,,Harvard Bridge,"Harvard Bridge, on Sidewalk Looking South toward Boston along Roadway, Side Railings, Street Lights Suspend Wires across and along Massachusetts Avenue, 3:00 - 4:30 P.M.",0,,,,,,,,,,,,,,,,
3385503942,,,Harvard Bridge,"Harvard Bridge, on Sidewalk Looking South toward Boston along Roadway, Side Railings, Street Lights with Cast Iron Scrollwork Corners",0,,,,,,,,,,,,,,,,
3385503818,,,Harvard Bridge,"Harvard Bridge, on Sidewalk Looking South toward Boston along Roadway, Side Railings, Street Lights with Cast Iron Scrollwork Corners, 3:00 - 4:30 P.M.",0,,,,,,,,,,,,,,,,
3385504564,,,Harvard Bridge,"Harvard Bridge, on Sidewalk Looking South toward Boston along Roadway, Side Railings, Street Lights with Cast Iron Scrollwork Corners, Suspend Wires across and along Massachusetts Avenue, 3:00 - 4:30 P.M.",0,,,,,,,,,,,,,,,,
3384689287,,,Harvard Bridge,"Harvard Bridge, on Sidewalk Looking South toward Boston along Roadway, Side Railings, Street Lights, Storrow Drive Next Right Sign over Roadway, 3:00 - 4:30 P.M.",0,,,,,,,,,,,,,,,,
3385504286,,,Harvard Bridge,"Harvard Bridge, on Sidewalk Looking South toward Boston along Roadway, Side Railings, Street Lights, Storrow Drive Next Right Sign over Roadway, 3:00 - 4:30 P.M.",0,,,,,,,,,,,,,,,,
3385516348,,,Harvard Bridge,"Harvard Bridge, on Sidewalk near Boston, Looking South at Back Bay Neighborhood, Massachusetts Avenue and Storrow Drive, 3:00 - 4:30 P.M.",0,,,,,,,,,,,,,,,,
3385516512,,,Harvard Bridge,"Harvard Bridge, on Sidewalk near Boston, Looking Southeast, across Massachusetts Avenue at Mount Vernon Church and Back Bay Neighborhood",0,,,,,,,,,,,,,,,,
3441039095,,,Harvard Square Subway Station,Harvard Square Subway Station,0,,,,,,,,,,,,,,,,
3441853028,,,Harvard Square Subway Station,Harvard Square Subway Station,0,,,,,,,,,,,,,,,,
3441852660,,,Harvard Square Subway Station,Harvard Square Subway Station Entrance,0,,,,,,,,,,,,,,,,
3441039413,,,Harvard Square Subway Station,"Harvard Square Subway Station Entrance, with Escalator",0,,,,,,,,,,,,,,,,
3441039993,,,Harvard Square Subway Station,"Harvard Square Subway Station, Entrance Stairwell, with Harvard University Visible Through Windows",0,,,,,,,,,,,,,,,,
3441039745,,,Harvard Square Subway Station,"Harvard Square Subway Station, Exit Stairwell, Harvard University Visible through Windows",0,,,,,,,,,,,,,,,,
3441853378,,,Harvard Square Subway Station,"Harvard Square Subway Station, Interior with Bundles of Newspapers",0,,,,,,,,,,,,,,,,
3441853682,,,Harvard Square Subway Station,"Harvard Square Subway Station, Stairwell To Boston Train Platform",0,,,,,,,,,,,,,,,,
3404799942,,,Haymarket,Haymarket Butcher Shops,0,,,,,,,,,,,,,,,,
3402180566,,,Boston Common Cemetery,"Headstone, Boston Common Cemetery, Benjamin I. Champney, Died 1802 at 11 Months",0,,,,,,,,,,,,,,,,
3403710401,,,Boston Common Cemetery,"Headstone, Boston Common Cemetery, James Landrigan, Died December 11, 1807 at 38 Years",0,,,,,,,,,,,,,,,,
3402179370,,,Boston Common Cemetery,"Headstone, Boston Common Cemetery, James Waterman 1770-1798",0,,,,,,,,,,,,,,,,
3402180278,,,Boston Common Cemetery,"Headstone, Boston Common Cemetery, John H. Schaffer, Died 1804 at 13 Months",0,,,,,,,,,,,,,,,,
3403710189,,,Boston Common Cemetery,"Headstone, Boston Commons Cemetery, Thomas Walsh, Died September 12, 1803 at 26 Years",0,,,,,,,,,,,,,,,,
3402120580,,,Boston Common Cemetery,"Headstone, Capt. Nicholas Gardner, Died June 13th, 1782",0,,,,,,,,,,,,,,,,
3404537438,,,Boston Common Cemetery,"Headstone, Caroli Cutter, Died 1829",0,,,,,,,,,,,,,,,,
