,FID,id,exclude,type,query,constraint,text,query_resu,heading,format0,lat0,lng0,format1,lat1,lng1,format2,lat2,lng2,format3,lat3,lng3,format4,lat4,lng4,pitch,district_1,district,node,landmark,path,edge,label_vector
953,-1,3408122022,0, ,St. james Avenue and Trinity Church,Boston,Copley Square,1,0,"Boston, MA - Copley Square (Corner of Clarendon St. & St. James Ave. in front of Trinity Church), Boston, MA 02116, USA",42.349848,-71.075101, ,0,0, , , , , , , , , ,0,0,0,1,0,0,0,01000
954,-1,3408131130,0, ,St. james Avenue and Trinity Church,Boston,Copley Square,1,0,"Boston, MA - Copley Square (Corner of Clarendon St. & St. James Ave. in front of Trinity Church), Boston, MA 02116, USA",42.349848,-71.075101, ,0,0, , , , , , , , , ,0,0,0,1,0,0,0,01000
955,-1,3409487277,0, ,Copley Square,Boston,Copley Square,1,0,"Copley Square, Boston, MA 02116, USA",42.350008,-71.0765558, ,0,0, , , , , , , , , ,0,0,0,1,0,0,0,01000
956,-1,3409496007,0, ,Copley Square,Boston,Copley Square,1,0,"Copley Square, Boston, MA 02116, USA",42.350008,-71.0765558, ,0,0, , , , , , , , , ,0,0,0,1,0,0,0,01000
957,-1,3409508227,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
958,-1,3409520101,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
959,-1,3409544867,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
960,-1,3409568925,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
961,-1,3409584085,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
962,-1,3409605561,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
963,-1,3409609077,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
964,-1,3409643075,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
965,-1,3409662313,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
966,-1,3409666681,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
967,-1,3409679049,0, ,Copley Square,Boston,Copley Square,1,0,"Copley Square, Boston, MA 02116, USA",42.350008,-71.0765558, ,0,0, , , , , , , , , ,0,0,0,1,0,0,0,01000
968,-1,3409681687,0, ,Copley Square,Boston,Copley Square,1,0,"Copley Square, Boston, MA 02116, USA",42.350008,-71.0765558, ,0,0, , , , , , , , , ,0,0,0,1,0,0,0,01000
969,-1,3409685659,0, ,Copley Square,Boston,Copley Square,1,0,"Copley Square, Boston, MA 02116, USA",42.350008,-71.0765558, ,0,0, , , , , , , , , ,0,0,0,1,0,0,0,01000
970,-1,3409688735,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
971,-1,3409694625,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
972,-1,3409716309,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
973,-1,3409720685,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
974,-1,3409723621,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
975,-1,3410293454,0, ,Copley Square,Boston,Copley Square,1,0,"Copley Square, Boston, MA 02116, USA",42.350008,-71.0765558, ,0,0, , , , , , , , , ,0,0,0,1,0,0,0,01000
976,-1,3410302618,0, ,Copley Square,Boston,Copley Square,1,0,"Copley Square, Boston, MA 02116, USA",42.350008,-71.0765558, ,0,0, , , , , , , , , ,0,0,0,1,0,0,0,01000
977,-1,3410315132,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
978,-1,3410324530,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
979,-1,3410333258,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
980,-1,3410336270,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
981,-1,3410357934,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
982,-1,3410363488,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
983,-1,3410366044,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
984,-1,3410383068,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
985,-1,3410389876,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
986,-1,3410397394,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
987,-1,3410448004,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
988,-1,3410457340,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
989,-1,3410460886,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
990,-1,3410465140,0, ,Copley Square,Boston,Copley Square,1,0,"Copley Square, Boston, MA 02116, USA",42.350008,-71.0765558, ,0,0, , , , , , , , , ,0,0,0,1,0,0,0,01000
991,-1,3410467760,0, ,Copley Square,Boston,Copley Square,1,0,"Copley Square, Boston, MA 02116, USA",42.350008,-71.0765558, ,0,0, , , , , , , , , ,0,0,0,1,0,0,0,01000
992,-1,3410482696,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
993,-1,3410485298,0, ,Copley Square,Boston,Copley Square,1,0,"Copley Square, Boston, MA 02116, USA",42.350008,-71.0765558, ,0,0, , , , , , , , , ,0,0,0,1,0,0,0,01000
994,-1,3410501938,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
995,-1,3410509870,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
996,-1,3410513914,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
997,-1,3410517216,1,aerial, ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
998,-1,3420541629,0, ,Morgan and Stanhope Streets,Boston, ,1,0,"200 State St #11a, Boston, MA 02109, USA",42.3596691,-71.0530226, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
999,-1,3420541985,0, ,"Boston Salvation Army Building, Berkeley Street",Boston, ,1,0,"1500 Washington St, Boston, MA 02118, USA",42.3397591,-71.0718493, ,0,0, , , , , , , , , ,0,3,1,0,1,0,0,10100
1000,-1,3420542137,0, ,Columbus Avenue and Berkeley Streets,Boston, ,1,0,"Berkeley St & Columbus Ave, Boston, MA 02116, USA",42.3486861,-71.0718091, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1001,-1,3420542327,0, ,bay village,Boston, ,1,331.8501673,"85 Main St, Carver, MA 02330, USA",42.35007576,-71.07001171, ,0,0, , , , , , , , , ,0,0,0,0,0,1,0,00010
1002,-1,3420542531,0, ,Broadway and Stuart Streets,Boston, ,1,0,"539 Washington St, Boston, MA 02111, USA",42.3540056,-71.0623355, ,0,0, , , , , , , , , ,0,2,1,0,1,0,0,10100
1003,-1,3420543189,0, , ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1004,-1,3420569457,0, , ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1005,-1,3420570273,0, ,Haymarket,Boston, ,1,0,"100 Hanover St, Boston, MA 02108, USA",42.3616212,-71.0563864, ,0,0, , , , , , , , , ,0,2,1,0,1,0,0,10100
1006,-1,3420570429,0, ,Haymarket,Boston, ,1,0,"100 Hanover St, Boston, MA 02108, USA",42.3616212,-71.0563864, ,0,0, , , , , , , , , ,0,2,1,0,1,0,0,10100
1007,-1,3420570559,0, ,Salem Street,Boston, ,1,0,"Salem St, Boston, MA 02113, USA",42.3650239,-71.0554801,"Salem St, Boston, MA 02129, USA",42.3775111,-71.0662329, , , , , , , , , ,0,16,1,0,1,1,0,10110
1008,-1,3420601563,0, ,Haymarket,Boston, ,1,0,"100 Hanover St, Boston, MA 02108, USA",42.3616212,-71.0563864, ,0,0, , , , , , , , , ,0,2,1,0,1,0,0,10100
1009,-1,3420601819,0, ,"Pedestrian Mall, Commonwealth Avenue",Boston, ,1,0,"Commonwealth Avenue, Boston, MA, USA",42.351329,-71.1183064,"Commonwealth Avenue, Boston, MA, USA",42.351329,-71.1183064, , , , , , , , , ,0,0,0,0,0,0,0,00000
1010,-1,3420602197,0, ,Haymarket Square,Boston, ,1,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1011,-1,3420602317,0, ,Newbury Street and Clarendon Street,Boston, ,1,0,"Newbury St & Clarendon St, Boston, MA 02116, USA",42.351469,-71.075596, ,0,0, , , , , , , , , ,0,9,1,0,1,1,0,10110
1012,-1,3420602451,0, ,Haymarket Square,Boston, ,1,0,"Haymarket Square, Boston, MA, USA",42.3636904,-71.0583937, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1013,-1,3420621683,0, ,Charter Street and Commercial Avenue,Boston, ,1,0,"Charter St & Commercial Street, Boston, MA 02109, USA",42.36822,-71.0566469, ,0,0, , , , , , , , , ,0,0,0,0,0,1,0,00010
1014,-1,3420622611,0, ,Chambers and McLean Streets,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1015,-1,3420622869,0, ,Columbus Avenue and Prentice Street,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1016,-1,3420623565,0, ,Lowell Street,Boston, ,1,254.497573,"Lowell St, Somerville, MA, USA",42.36706703,-71.05642084,"Lowell St, Cambridge, MA 02138, USA",42.3761962,-71.1333874, , , , , , , , , ,-0.627527637,0,0,0,0,0,0,00000
1017,-1,3420623827,0, , ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1018,-1,3420644213,0, ,Columbus Avenue and Prentice Street,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1019,-1,3420644327,0, ,Columbus Avenue and Prentice Street,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1020,-1,3420645047,0, ,Summer Street and Arch Street,Boston, ,1,0,"Summer St & Arch St, Boston, MA 02111, USA",42.3544455,-71.0590922,"Arch St & Summer St, Boston, MA 02111, USA",42.3544455,-71.0590922, , , , , , , , , ,0,3,1,0,1,1,0,10110
1021,-1,3420675127,0, ,Carver Street,Boston, ,1,0,"Carver St, Cambridge, MA 02138, USA",42.3820375,-71.1127169,"Carver St, Somerville, MA 02143, USA",42.3878871,-71.1128617, , , , , , , , , ,0,0,0,0,0,0,0,00000
1022,-1,3420675653,0, ,"Howard Johnson's, Commonwealth Avenue",Boston, ,1,0,"Commonwealth Avenue, Boston, MA, USA",42.351329,-71.1183064,"Commonwealth Avenue, Boston, MA, USA",42.351329,-71.1183064, , , , , , , , , ,0,0,0,0,0,0,0,00000
1023,-1,3420675815,0, ,Commonwealth Avenue,Boston, ,1,0,"Commonwealth Avenue, Massachusetts, USA",42.3399704,-71.1670299, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1024,-1,3420675965,0, ,Commonwealth Avenue,Boston, ,1,0,"Commonwealth Avenue, Massachusetts, USA",42.3399704,-71.1670299, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1025,-1,3420698323,0, ,Bay State Road,Boston, ,1,0.706061399,"Commonwealth Avenue, Massachusetts, USA",42.34913885,-71.09499437, ,0,0, , , , , , , , , ,4.4548422,0,0,0,0,0,0,00000
1026,-1,3420698531,0, ,Kendall Square,Boston, ,1,0,"Kendall Square, Cambridge, MA 02139, USA",42.3628741,-71.0900971, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1027,-1,3420698919,0, , ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1028,-1,3420699255,0, ,Long T Wharf,Boston, ,1,0,"Long Wharf, Boston, MA 02110, USA",42.3599865,-71.0497061, ,0,0, , , , , , , , , ,0,4,1,0,1,0,1,10101
1029,-1,3420699413,0, ,Routes 2 and 3,Boston, ,1,0,"2nd Ave & 3rd St, Boston, MA 02129, USA",42.3738058,-71.0571158, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1030,-1,3420699733,0, ,Massachusetts Avenue and Huntington,Boston, ,1,0,"Huntington Ave & Massachusetts Ave, Boston, MA 02115, USA",42.3427153,-71.0848001,"Massachusetts Ave & Huntington Ave, Boston, MA 02115, USA",42.3427153,-71.0848001, , , , , , , , , ,0,0,0,0,0,1,0,00010
1031,-1,3420722259,0, , ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1032,-1,3420722689,0,Scollay Square,Scollay Square,Boston, ,1,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1033,-1,3420737543,0,Scollay Square,Scollay Square,Boston, ,1,0,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1034,-1,3420737807,0,Scollay Square,Scollay Square,Boston, ,1,0,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1035,-1,3420738301,0,Scollay Square,Scollay Square,Boston, ,1,0,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1036,-1,3420738555,0,Scollay Square,Scollay Square,Boston, ,1,0,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1037,-1,3420739039,0,Scollay Square,Scollay Square,Boston, ,1,0,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1038,-1,3420739413,0, ,Tremont Street,Boston, ,1,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1039,-1,3420757333,0,Scollay Square,Corner of Court Street and Tremont Street,Boston, ,1,0,"Court St & Tremont St, Boston, MA 02108, USA",42.3592353,-71.0593896, ,0,0, , , , , , , , , ,0,0,0,0,0,1,0,00010
1040,-1,3420757513,0,Scollay Square,Corner of Court Street and Tremont Street,Boston, ,1,0,"Court St & Tremont St, Boston, MA 02108, USA",42.3592353,-71.0593896, ,0,0, , , , , , , , , ,0,0,0,0,0,1,0,00010
1041,-1,3420757685,0,Scollay Square,Hanover Street,Boston, ,1,0,"Hanover St, Boston, MA, USA",42.3643179,-71.0539177, ,0,0, , , , , , , , , ,0,20,1,0,1,1,0,10110
1042,-1,3420758651,0,Scollay Square,Corner of Cambridge Street and Hanover Street from Above,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1043,-1,3420774967,0,Scollay Square,Bowdoin Square,Boston, ,1,0,"Bowdoin St, Boston, MA, USA",42.360003,-71.0628474, ,0,0, , , , , , , , , ,0,7,1,0,1,0,0,10100
1044,-1,3420775121,0,Scollay Square,Bowdoin Square,Boston, ,1,0,"Bowdoin St, Boston, MA, USA",42.360003,-71.0628474, ,0,0, , , , , , , , , ,0,7,1,0,1,0,0,10100
1045,-1,3420775277,0,Scollay Square,Bowdoin Square,Boston, ,1,0,"Bowdoin St, Boston, MA, USA",42.360003,-71.0628474, ,0,0, , , , , , , , , ,0,7,1,0,1,0,0,10100
1046,-1,3420775627,0,Scollay Square,Bowdoin Square,Boston, ,1,0,"Bowdoin St, Boston, MA, USA",42.360003,-71.0628474, ,0,0, , , , , , , , , ,0,7,1,0,1,0,0,10100
1047,-1,3420775825,0,Scollay Square,Scollay Square,Boston, ,1,0,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1048,-1,3420776043,0,Scollay Square,Sudbury Street,Boston, ,1,0,"Sudbury St, Boston, MA, USA",42.3617561,-71.0599111, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1049,-1,3420776757,0,Scollay Square,Scollay Square,Boston, ,1,0,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1050,-1,3420798185,0,Scollay Square,Bowdoin Street,Boston, ,1,0,"Bowdoin St, Boston, MA, USA",42.360003,-71.0628474, ,0,0, , , , , , , , , ,0,7,1,0,1,0,0,10100
1051,-1,3420798389,0,Scollay Square,Cornhill Street,Boston, ,1,0,"Cornhill, Boston, MA 02203, USA",42.359627,-71.0582889, ,0,0, , , , , , , , , ,0,1,1,0,1,0,0,10100
1052,-1,3420798759,0,Scollay Square,Corner of Court Street and Tremont Street,Boston, ,1,0,"Court St & Tremont St, Boston, MA 02108, USA",42.3592353,-71.0593896, ,0,0, , , , , , , , , ,0,0,0,0,0,1,0,00010
1053,-1,3420799679,0,Scollay Square,Corner of Court Street and Tremont Street,Boston, ,1,0,"Court St & Tremont St, Boston, MA 02108, USA",42.3592353,-71.0593896, ,0,0, , , , , , , , , ,0,0,0,0,0,1,0,00010
1054,-1,3420799861,0,Scollay Square,Scollay Square,Boston, ,1,0,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1055,-1,3420849851,0,Scollay Square,Scollay Square,Boston, ,1,0,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1056,-1,3420850057,0,Scollay Square,Scollay Square,Boston, ,1,0,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1057,-1,3420850221,0,Scollay Square,Scollay Square,Boston, ,1,0,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1058,-1,3420850981,0,Scollay Square,Scollay Square,Boston, ,1,0,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1059,-1,3420851307,0,Scollay Square,Scollay Square,Boston, ,1,0,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1060,-1,3420851479,0,Scollay Square,Scollay Square,Boston, ,1,0,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1061,-1,3420869869,0,Scollay Square,Scollay Square,Boston, ,1,0,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1062,-1,3420870905,0, ,Faneuil Hall,Boston, ,1,0,"4 S Market St, Boston, MA 02109, USA",42.3602285,-71.0547722, ,0,0, , , , , , , , , ,0,20,1,0,1,0,0,10100
1063,-1,3421349756,0, ,Corner of Columbus Avenue and Stuart Street,Boston, ,1,0,"Stuart St & Columbus Ave, Boston, MA 02116, USA",42.3500938,-71.0700773, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1064,-1,3421350658,0, ,Stuart Street,Boston, ,1,0,"Stuart St, Boston, MA 02116, USA",42.3496291,-71.0718319, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1065,-1,3421350834,0, ,Stuart and Church Streets,Boston, ,1,0,"Church St & Stuart St, Boston, MA 02116, USA",42.3505059,-71.0686541, ,0,0, , , , , , , , , ,0,1,1,0,1,1,0,10110
1066,-1,3421350998,0, ,State House,Boston, ,1,0,"24 Beacon St, Boston, MA 02133, USA",42.3587772,-71.0638101, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1067,-1,3421378236,0, ,Storrow Drive,Boston, ,1,0,"Storrow Dr, Boston, MA, USA",42.3534052,-71.0830415, ,0,0, , , , , , , , , ,0,3,1,0,1,1,1,10111
1068,-1,3421378418,0, ,Federal Street,Boston, ,1,0,"Federal St, Boston, MA 02110, USA",42.3547707,-71.056393, ,0,0, , , , , , , , , ,0,3,1,0,1,0,0,10100
1069,-1,3421378642,0, ,"Boston Public Library, Copley Square",Boston,Copley Square,1,0,"700 Boylston St, Boston, MA 02116, USA",42.3494163,-71.0788284, ,0,0, , , , , , , , , ,0,0,0,1,0,0,0,01000
1070,-1,3421378748,0, ,Paul Revere Mall,Boston, ,1,0,"Paul Revere Mall, Boston, MA 02113, USA",42.3657551,-71.0535321, ,0,0, , , , , , , , , ,0,9,1,0,1,0,0,10100
1071,-1,3421379270,0, ,"Haymarket,",Boston, ,1,0,"100 Hanover St, Boston, MA 02108, USA",42.3616212,-71.0563864, ,0,0, , , , , , , , , ,0,2,1,0,1,0,0,10100
1072,-1,3421410250,0, ,"Clarendon Street, Copley Square Area",Boston,Copley Square,1,0,"Boston, MA - Copley Square (Corner of Clarendon St. & St. James Ave. in front of Trinity Church), Boston, MA 02116, USA",42.349848,-71.075101, ,0,0, , , , , , , , , ,0,0,0,1,0,0,0,01000
1073,-1,3421410374,0, ,Newbury and Clarendon Streets,Boston, ,1,0,"Newbury St & Clarendon St, Boston, MA 02116, USA",42.351469,-71.075596, ,0,0, , , , , , , , , ,0,9,1,0,1,1,0,10110
1074,-1,3421410968,0, ,"Clarendon Street, Copley Square Area",Boston,Copley Square,1,0,"Boston, MA - Copley Square (Corner of Clarendon St. & St. James Ave. in front of Trinity Church), Boston, MA 02116, USA",42.349848,-71.075101, ,0,0, , , , , , , , , ,0,0,0,1,0,0,0,01000
1075,-1,3421411168,0, ,Commonwealth Avenue,Boston, ,1,0,"Commonwealth Avenue, Boston, MA, USA",42.351329,-71.1183064,"Commonwealth Avenue, Boston, MA, USA",42.351329,-71.1183064, , , , , , , , , ,0,0,0,0,0,0,0,00000
1076,-1,3421411340,0, , ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1077,-1,3421429620,0, , ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1078,-1,3421429806,0, , ,Boston, ,0,0, ,0,0, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1079,-1,3421429960,0, ,Lowell Street,Boston,North Station,1,272.036195,"Lowell St & Main St, Wakefield, MA 01880, USA",42.36570254,-71.06088761,"Lowell St & Main St, Reading, MA 01867, USA",42.5243902,-71.1026721,"Lowell St & Main St, Nashua, NH 03064, USA",42.7654152,-71.4675592,"Main St & Lowell Rd, Groton, MA 01450, USA",42.6058826,-71.5684918,"Lowell St & Main St, Dunstable, MA 01827, USA",42.6735256,-71.4730955,3.52844034,0,0,1,0,1,0,01010
1080,-1,3421431606,0, ,Fayette Street,Boston, ,1,0,"Fayette St, Boston, MA 02116, USA",42.3488198,-71.0675811, ,0,0, , , , , , , , , ,0,0,0,0,0,0,0,00000
1081,-1,3421431838,0, ,Oxford Street,Boston, ,1,0,"Oxford St, Boston, MA 02111, USA",42.3519201,-71.060479,"Oxford St, Boston, MA 02134, USA",42.3603822,-71.1284106, , , , , , , , , ,0,11,1,0,1,0,0,10100
1082,-1,3421452308,0, ,Beacon Hill,Boston, ,1,0,"Beacon Hill, Boston, MA, USA",42.3587999,-71.0707389, ,0,0, , , , , , , , , ,0,13,1,0,1,1,0,10110
1083,-1,3421452920,0, ,"Information Center, Boston Common",Boston,Boston Common,1,0,"139 Tremont St, Boston, MA 02111, USA",42.3554627,-71.0638953,"2 Copley Pl Ste 105, Boston, MA 02116, United States",42.3473129,-71.0782651, , , , , , , , , ,0,0,0,1,0,0,0,01000
1084,-1,3421453154,0, ,"Information Center, Boston Common",Boston,Boston Common,1,0,"139 Tremont St, Boston, MA 02111, USA",42.3554627,-71.0638953,"2 Copley Pl Ste 105, Boston, MA 02116, United States",42.3473129,-71.0782651, , , , , , , , , ,0,0,0,1,0,0,0,01000
1085,-1,3421453320,0, ,Summer Street and Arch Street,Boston, ,1,0,"Summer St & Arch St, Boston, MA 02111, USA",42.3544455,-71.0590922,"Arch St & Summer St, Boston, MA 02111, USA",42.3544455,-71.0590922, , , , , , , , , ,0,3,1,0,1,1,0,10110
1086,-1,3421453610,0, ,Summer Street and Chauncy Street,Boston, ,1,0,"Summer St & Chauncy St, Boston, MA 02110, USA",42.354492,-71.0591482,"Chauncy St & Summer St, Boston, MA 02110, USA",42.354492,-71.0591482, , , , , , , , , ,0,3,1,0,1,1,0,10110
1087,-1,3421453770,0, ,Summer Street and Arch Street,Boston, ,1,0,"Summer St & Arch St, Boston, MA 02111, USA",42.3544455,-71.0590922,"Arch St & Summer St, Boston, MA 02111, USA",42.3544455,-71.0590922, , , , , , , , , ,0,3,1,0,1,1,0,10110
1088,-1,3421453886,0, ,"Filene's Department Store, Summer Street and Arch Street",Boston, ,1,0,"Arch St, Boston, MA 02110, USA",42.3554049,-71.0580762, ,0,0, , , , , , , , , ,0,5,1,0,1,0,0,10100
1089,-1,3421482250,0, ,Summer Street and Arch Street,Boston, ,1,0,"Arch St & Summer St, Boston, MA 02111, USA",42.3544455,-71.0590922, ,0,0, , , , , , , , , ,0,3,1,0,1,1,0,10110
1090,-1,3421482436,0, ,Carver Street,Boston, ,1,0,"Carver St, Cambridge, MA 02138, USA",42.3820375,-71.1127169,"Carver St, Somerville, MA 02143, USA",42.3878871,-71.1128617, , , , , , , , , ,0,0,0,0,0,0,0,00000
1091,-1,3421482684,0, ,Carver Street,Boston, ,1,0,"Carver St, Cambridge, MA 02138, USA",42.3820375,-71.1127169,"Carver St, Somerville, MA 02143, USA",42.3878871,-71.1128617, , , , , , , , , ,0,0,0,0,0,0,0,00000
1092,-1,3421482860,0, ,Carver Street,Boston, ,1,0,"Carver St, Cambridge, MA 02138, USA",42.3820375,-71.1127169,"Carver St, Somerville, MA 02143, USA",42.3878871,-71.1128617, , , , , , , , , ,0,0,0,0,0,0,0,00000
1093,-1,3421483120,0, ,bay village,Boston, ,1,254.497573,"Carver St, Cambridge, MA 02138, USA",42.34876364,-71.06989967,"Carver St, Somerville, MA 02143, USA",42.3878871,-71.1128617, , , , , , , , , ,-0.627527637,0,0,0,0,0,0,00000
